Results_RT,MD5_hash_of_IP_address,Controller_name,Order_number_of_item,Inner_element_number,Label,Latin_Square_Group,PennElementType,PennElementName,Parameter,ParticipantAnswer,Eventtime,item,Complexity,Branching,Approach,Representation,Question,RT,Group,questionId,Comment,V2,consent,country,country_specified,education,gender,representation,representation_specified,study,Relation_Count,Answer,Experiment,education_specified,study_specified,Correct,Correct_forgiving,Model_variant,Reasoning
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,17,0,experiment,NULL,TextInput,answer,Final,t(k(t(q))),1749065978569.0,200,4,L,Intensional,Abstract,Felicia's child's parent's child,1749065830593,22,0_L_cpc5,NULL,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,4,t(k(t(q))),exp1,,,True,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,22,0,experiment,NULL,TextInput,answer,Final,friend(enemy(enemy(Felicia))),1749066151973.0,94,4,R,Intensional,English,the friend of the enemy of the enemy of Felicia,1749065978601,22,0_R_fee5,NULL,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,4,friend(enemy(enemy(felicia))),exp1,,,False,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,10,0,experiment,NULL,TextInput,answer,Final,s(t(t)),1749066223302.0,43,3,R,Intensional,Abstract,the friend of the child of Bryan,1749066152007,22,0_R_fc3,NULL,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,3,s(t(t)),exp1,,,True,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,13,0,experiment,NULL,TextInput,answer,Final,parent(enemy(amber)),1749066313950.0,131,3,L,Intensional,English,Amber's enemy's parent,1749066223303,22,0_L_pe1,NULL,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,3,parent(enemy(amber)),exp1,,,True,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,19,0,experiment,NULL,DropDown,answer,Selected,Dana,1749066376652.0,162,4,L,Extensional,English,Christina's enemy's friend's child,1749066313954,22,0_L_cfe0,3,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,4,Dana,exp1,,,True,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,5,0,experiment,NULL,DropDown,answer,Selected,Dana,1749066421301.0,18,2,R,Extensional,English,the child of Felicia,1749066382295,22,0_R_c5,3,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,2,Dana,exp1,,,True,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,3,0,experiment,NULL,DropDown,answer,Selected,s,1749066475437.0,6,2,R,Extensional,Abstract,the child of Felicia,1749066425024,22,0_R_c5,2,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,2,s,exp1,,,True,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,18,0,experiment,NULL,TextInput,answer,Final,k(t(w(s))),1749066563135.0,72,4,R,Intensional,Abstract,the parent of the child of the enemy of Dana,1749066477479,22,0_R_pce2,NULL,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,4,k(t(w(s))),exp1,,,True,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,16,0,experiment,NULL,DropDown,answer,Selected,y,1749066698581.0,91,4,R,Extensional,Abstract,the friend of the child of the friend of Felicia,1749066563139,22,0_R_fcf5,5,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,4,y,exp1,,,True,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,6,0,experiment,NULL,TextInput,answer,Final,child(felicia),1749066802813.0,1,2,R,Intensional,English,the child of Felicia,1749066704334,22,0_R_c5,NULL,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,2,child(felicia),exp1,,,True,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,20,0,experiment,NULL,DropDown,answer,Selected,Christina,1749066886668.0,80,4,R,Extensional,English,the parent of the enemy of the child of Bryan,1749066802815,22,0_R_pec3,2,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,4,Christina,exp1,,,True,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,14,0,experiment,NULL,TextInput,answer,Final,enemy(felicia),1749067009290.0,59,3,R,Intensional,English,the enemy of the child of Felicia,1749066887983,22,0_R_ec5,NULL,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,3,enemy(child(felicia)),exp1,,,False,False,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,11,0,experiment,NULL,DropDown,answer,Selected,Christina,1749067076397.0,148,3,L,Extensional,English,Elizabeth's enemy's friend,1749067009293,22,0_L_fe4,2,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,3,Christina,exp1,,,True,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,4,0,experiment,NULL,TextInput,answer,Final,s(y(t)),1749067175554.0,14,2,R,Intensional,Abstract,the friend of Christina,1749067078270,22,0_R_f0,NULL,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,2,s(y),exp1,,,False,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,8,0,experiment,NULL,DropDown,answer,Selected,s,1749067269525.0,40,3,R,Extensional,Abstract,the child of the parent of Dana,1749067175558,22,0_R_cp2,2,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,3,s,exp1,,,True,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,7,0,experiment,NULL,DropDown,answer,Selected,t,1749067361917.0,131,3,L,Extensional,Abstract,Amber's enemy's parent,1749067270879,22,0_L_pe1,3,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,3,y,exp1,,,False,False,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,15,0,experiment,NULL,DropDown,answer,Selected,y,1749067422453.0,186,4,L,Extensional,Abstract,Elizabeth's parent's friend's friend,1749067364016,22,0_L_ffp4,5,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,4,y,exp1,,,True,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,21,0,experiment,NULL,TextInput,answer,Final,parent(child(friend(bryan)),1749067549220.0,177,4,L,Intensional,English,Bryan's friend's child's parent,1749067424079,22,0_L_pcf3,NULL,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,4,parent(child(friend(bryan))),exp1,,,False,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,12,0,experiment,NULL,DropDown,answer,Selected,Amber,1749067610093.0,25,3,R,Extensional,English,the enemy of the child of Christina,1749067549222,22,0_R_ec0,0,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,3,Amber,exp1,,,True,True,human,False
1749067715,040e40b68c30520c3f6867f7c3e055b3,PennController,9,0,experiment,NULL,TextInput,answer,Final,w(w(s)),1749067714147.0,136,3,L,Intensional,Abstract,Dana's enemy's enemy,1749067611407,22,0_L_ee2,NULL,040e40b68c30520c3f6867f7c3e055b3,yes,other,united states,other,Male,english,,ai,3,w(w(s)),exp1,,,True,True,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,10,0,experiment,NULL,TextInput,answer,Final,w(s),1749066919723.0,36,3,R,Intensional,Abstract,the enemy of the enemy of Dana,1749066762984,26,0_R_ee2,NULL,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,3,w(w(s)),exp1,,,False,False,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,6,0,experiment,NULL,TextInput,answer,Final,enemy(dana),1749066966020.0,9,2,R,Intensional,English,the enemy of Dana,1749066919726,26,0_R_e2,NULL,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,2,enemy(dana),exp1,,,True,True,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,9,0,experiment,NULL,TextInput,answer,Final,w(t),1749067035463.0,144,3,L,Intensional,Abstract,Bryan's child's enemy,1749066966022,26,0_L_ec3,NULL,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,3,w(t(t)),exp1,,,False,False,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,22,0,experiment,NULL,TextInput,answer,Final,enemy(child)parent(Elizabeth)),1749067114050.0,88,4,R,Intensional,English,the enemy of the child of the parent of Elizabeth,1749067035465,26,0_R_ecp4,NULL,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,4,enemy(child(parent(elizabeth))),exp1,,,False,False,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,11,0,experiment,NULL,DropDown,answer,Selected,Dana,1749067192354.0,136,3,L,Extensional,English,Dana's enemy's enemy,1749067114051,26,0_L_ee2,3,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,3,Dana,exp1,,,True,True,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,17,0,experiment,NULL,TextInput,answer,Final,w(v(k)),1749067281952.0,187,4,L,Intensional,Abstract,Elizabeth's parent's friend's enemy,1749067193415,26,0_L_efp4,NULL,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,4,w(s(k(v))),exp1,,,False,False,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,7,0,experiment,NULL,DropDown,answer,Selected,y,1749067369737.0,134,3,L,Extensional,Abstract,Dana's friend's parent,1749067281954,26,0_L_pf2,5,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,3,y,exp1,,,True,True,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,5,0,experiment,NULL,DropDown,answer,Selected,Felicia,1749067406677.0,14,2,R,Extensional,English,the enemy of Dana,1749067370669,26,0_R_e2,5,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,2,Felicia,exp1,,,True,True,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,14,0,experiment,NULL,TextInput,answer,Final,enemy(friend(elizabeth)),1749067446059.0,46,3,R,Intensional,English,the enemy of the friend of Elizabeth,1749067408217,26,0_R_ef4,NULL,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,3,enemy(friend(elizabeth)),exp1,,,True,True,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,19,0,experiment,NULL,DropDown,answer,Selected,Dana,1749067483899.0,198,4,L,Extensional,English,Felicia's child's friend's friend,1749067446060,26,0_L_ffc5,3,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,4,Dana,exp1,,,True,True,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,15,0,experiment,NULL,DropDown,answer,Selected,t,1749067515083.0,181,4,L,Extensional,Abstract,Elizabeth's friend's enemy's friend,1749067484976,26,0_L_fef4,3,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,4,t,exp1,,,True,True,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,3,0,experiment,NULL,DropDown,answer,Selected,y,1749067536981.0,9,2,R,Extensional,Abstract,the enemy of Bryan,1749067516937,26,0_R_e3,5,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,2,y,exp1,,,True,True,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,13,0,experiment,NULL,TextInput,answer,Final,enemy(friend(Christina)),1749067578525.0,122,3,L,Intensional,English,Christina's enemy's friend,1749067543376,26,0_L_fe0,NULL,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,3,friend(enemy(christina)),exp1,,,False,False,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,21,0,experiment,NULL,TextInput,answer,Final,enemy(child(friend(Amber)),1749067612051.0,166,4,L,Intensional,English,Amber's friend's enemy's child,1749067578527,26,0_L_cef1,NULL,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,4,child(enemy(friend(amber))),exp1,,,False,False,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,12,0,experiment,NULL,DropDown,answer,Selected,Elizabeth,1749067643848.0,49,3,R,Extensional,English,the enemy of the enemy of Elizabeth,1749067612053,26,0_R_ee4,4,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,3,Elizabeth,exp1,,,True,True,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,8,0,experiment,NULL,DropDown,answer,Selected,s,1749067666823.0,42,3,R,Extensional,Abstract,the enemy of the friend of Bryan,1749067644949,26,0_R_ef3,2,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,3,s,exp1,,,True,True,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,4,0,experiment,NULL,TextInput,answer,Final,k(v),1749067707954.0,1,2,R,Intensional,Abstract,the parent of Elizabeth,1749067667572,26,0_R_p4,NULL,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,2,k(v),exp1,,,True,True,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,16,0,experiment,NULL,DropDown,answer,Selected,t,1749067765287.0,68,4,R,Extensional,Abstract,the enemy of the parent of the friend of Dana,1749067707955,26,0_R_epf2,3,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,4,t,exp1,,,True,True,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,20,0,experiment,NULL,DropDown,answer,Selected,Elizabeth,1749067797449.0,86,4,R,Extensional,English,the friend of the friend of the parent of Elizabeth,1749067766631,26,0_R_ffp4,4,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,4,Christina,exp1,,,False,False,human,False
1749067854,f1c65172c2d1477bfab961e6fa18f4a0,PennController,18,0,experiment,NULL,TextInput,answer,Final,s(s(k(v)),1749067852795.0,86,4,R,Intensional,Abstract,the friend of the friend of the parent of Elizabeth,1749067798248,26,0_R_ffp4,NULL,f1c65172c2d1477bfab961e6fa18f4a0,yes,other,South Africa,high_school,Female,english,,other,4,s(s(k(v))),exp1,,,False,True,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,10,0,experiment,NULL,TextInput,answer,Final,s(t(t)),1749066202008.0,43,3,R,Intensional,Abstract,the friend of the child of Bryan,1749065892480,22,0_R_fc3,NULL,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,3,s(t(t)),exp1,,,True,True,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,11,0,experiment,NULL,DropDown,answer,Selected,Amber,1749066645110.0,148,3,L,Extensional,English,Elizabeth's enemy's friend,1749066202015,22,0_L_fe4,0,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,3,Christina,exp1,,,False,False,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,9,0,experiment,NULL,TextInput,answer,Final,w(q(t)),1749066759925.0,136,3,L,Intensional,Abstract,Dana's enemy's enemy,1749066648616,22,0_L_ee2,NULL,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,3,w(w(s)),exp1,,,False,False,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,8,0,experiment,NULL,DropDown,answer,Selected,q,1749067083951.0,40,3,R,Extensional,Abstract,the child of the parent of Dana,1749066759930,22,0_R_cp2,1,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,3,s,exp1,,,False,False,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,12,0,experiment,NULL,DropDown,answer,Selected,Bryan,1749067113722.0,25,3,R,Extensional,English,the enemy of the child of Christina,1749067088589,22,0_R_ec0,1,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,3,Amber,exp1,,,False,False,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,20,0,experiment,NULL,DropDown,answer,Selected,Elizabeth,1749067143907.0,80,4,R,Extensional,English,the parent of the enemy of the child of Bryan,1749067114949,22,0_R_pec3,4,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,4,Christina,exp1,,,False,False,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,7,0,experiment,NULL,DropDown,answer,Selected,y,1749067178256.0,131,3,L,Extensional,Abstract,Amber's enemy's parent,1749067144899,22,0_L_pe1,5,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,3,y,exp1,,,True,True,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,15,0,experiment,NULL,DropDown,answer,Selected,q,1749067229905.0,186,4,L,Extensional,Abstract,Elizabeth's parent's friend's friend,1749067180072,22,0_L_ffp4,1,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,4,y,exp1,,,False,False,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,22,0,experiment,NULL,TextInput,answer,Final,w(h),1749067342705.0,94,4,R,Intensional,English,the friend of the enemy of the enemy of Felicia,1749067230944,22,0_R_fee5,NULL,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,4,friend(enemy(enemy(felicia))),exp1,,,False,False,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,5,0,experiment,NULL,DropDown,answer,Selected,Dana,1749067352939.0,18,2,R,Extensional,English,the child of Felicia,1749067342709,22,0_R_c5,3,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,2,Dana,exp1,,,True,True,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,3,0,experiment,NULL,DropDown,answer,Selected,s,1749067370884.0,6,2,R,Extensional,Abstract,the child of Felicia,1749067354653,22,0_R_c5,2,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,2,s,exp1,,,True,True,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,6,0,experiment,NULL,TextInput,answer,Final,child(felicia),1749067426477.0,1,2,R,Intensional,English,the child of Felicia,1749067371975,22,0_R_c5,NULL,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,2,child(felicia),exp1,,,True,True,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,19,0,experiment,NULL,DropDown,answer,Selected,Felicia,1749067443825.0,162,4,L,Extensional,English,Christina's enemy's friend's child,1749067426482,22,0_L_cfe0,5,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,4,Dana,exp1,,,False,False,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,16,0,experiment,NULL,DropDown,answer,Selected,s,1749067500083.0,91,4,R,Extensional,Abstract,the friend of the child of the friend of Felicia,1749067449569,22,0_R_fcf5,2,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,4,y,exp1,,,False,False,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,17,0,experiment,NULL,TextInput,answer,Final,t(s),1749067585119.0,200,4,L,Intensional,Abstract,Felicia's child's parent's child,1749067500805,22,0_L_cpc5,NULL,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,4,t(k(t(q))),exp1,,,False,False,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,18,0,experiment,NULL,TextInput,answer,Final,w(q(q),1749067694392.0,72,4,R,Intensional,Abstract,the parent of the child of the enemy of Dana,1749067585123,22,0_R_pce2,NULL,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,4,k(t(w(s))),exp1,,,False,False,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,21,0,experiment,NULL,TextInput,answer,Final,friend(felicia),1749067740854.0,177,4,L,Intensional,English,Bryan's friend's child's parent,1749067694395,22,0_L_pcf3,NULL,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,4,parent(child(friend(bryan))),exp1,,,False,False,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,14,0,experiment,NULL,TextInput,answer,Final,enemy(felicia),1749067807479.0,59,3,R,Intensional,English,the enemy of the child of Felicia,1749067740858,22,0_R_ec5,NULL,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,3,enemy(child(felicia)),exp1,,,False,False,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,13,0,experiment,NULL,TextInput,answer,Final,enemy(christina),1749067871404.0,131,3,L,Intensional,English,Amber's enemy's parent,1749067807483,22,0_L_pe1,NULL,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,3,parent(enemy(amber)),exp1,,,False,False,human,False
1749067925,8ba5dcdf7b715b242db9f983159eab70,PennController,4,0,experiment,NULL,TextInput,answer,Final,s(h),1749067921836.0,14,2,R,Intensional,Abstract,the friend of Christina,1749067871407,22,0_R_f0,NULL,8ba5dcdf7b715b242db9f983159eab70,yes,other,United States,other,Male,english,,other,2,s(y),exp1,,,False,False,human,False
1749067958,707bc3280b29ff8c61e58ddce2bfca94,PennController,19,0,experiment,NULL,DropDown,answer,Selected,Amber,1749066467704.0,162,4,L,Extensional,English,Christina's enemy's friend's child,1749066187214,22,0_L_cfe0,0,707bc3280b29ff8c61e58ddce2bfca94,yes,other,United States,bachelor,Female,english,,other,4,Dana,exp1,,,False,False,human,False
1749067958,707bc3280b29ff8c61e58ddce2bfca94,PennController,9,0,experiment,NULL,TextInput,answer,Final,s(w9s)),1749066580574.0,136,3,L,Intensional,Abstract,Dana's enemy's enemy,1749066469273,22,0_L_ee2,NULL,707bc3280b29ff8c61e58ddce2bfca94,yes,other,United States,bachelor,Female,english,,other,3,w(w(s)),exp1,,,False,False,human,False
1749067958,707bc3280b29ff8c61e58ddce2bfca94,PennController,6,0,experiment,NULL,TextInput,answer,Final,child(felicia),1749066635755.0,1,2,R,Intensional,English,the child of Felicia,1749066580579,22,0_R_c5,NULL,707bc3280b29ff8c61e58ddce2bfca94,yes,other,United States,bachelor,Female,english,,other,2,child(felicia),exp1,,,True,True,human,False
1749067958,707bc3280b29ff8c61e58ddce2bfca94,PennController,8,0,experiment,NULL,DropDown,answer,Selected,s,1749066731258.0,40,3,R,Extensional,Abstract,the child of the parent of Dana,1749066635761,22,0_R_cp2,2,707bc3280b29ff8c61e58ddce2bfca94,yes,other,United States,bachelor,Female,english,,other,3,s,exp1,,,True,True,human,False
1749067958,707bc3280b29ff8c61e58ddce2bfca94,PennController,18,0,experiment,NULL,TextInput,answer,Final,k(w(s)),1749066836318.0,72,4,R,Intensional,Abstract,the parent of the child of the enemy of Dana,1749066732464,22,0_R_pce2,NULL,707bc3280b29ff8c61e58ddce2bfca94,yes,other,United States,bachelor,Female,english,,other,4,k(t(w(s))),exp1,,,False,False,human,False
1749067958,707bc3280b29ff8c61e58ddce2bfca94,PennController,13,0,experiment,NULL,TextInput,answer,Final,amber(enemy(parent)),1749066913670.0,131,3,L,Intensional,English,Amber's enemy's parent,1749066836326,22,0_L_pe1,NULL,707bc3280b29ff8c61e58ddce2bfca94,yes,other,United States,bachelor,Female,english,,other,3,parent(enemy(amber)),exp1,,,False,False,human,False
1749067958,707bc3280b29ff8c61e58ddce2bfca94,PennController,12,0,experiment,NULL,DropDown,answer,Selected,Amber,1749066974847.0,25,3,R,Extensional,English,the enemy of the child of Christina,1749066913674,22,0_R_ec0,0,707bc3280b29ff8c61e58ddce2bfca94,yes,other,United States,bachelor,Female,english,,other,3,Amber,exp1,,,True,True,human,False
1749067958,707bc3280b29ff8c61e58ddce2bfca94,PennController,22,0,experiment,NULL,TextInput,answer,Final,friend(enemy(enemy(felicia))),1749067098608.0,94,4,R,Intensional,English,the friend of the enemy of the enemy of Felicia,1749066975956,22,0_R_fee5,NULL,707bc3280b29ff8c61e58ddce2bfca94,yes,other,United States,bachelor,Female,english,,other,4,friend(enemy(enemy(felicia))),exp1,,,True,True,human,False
1749067958,707bc3280b29ff8c61e58ddce2bfca94,PennController,10,0,experiment,NULL,TextInput,answer,Final,s(t(t)),1749067202287.0,43,3,R,Intensional,Abstract,the friend of the child of Bryan,1749067098617,22,0_R_fc3,NULL,707bc3280b29ff8c61e58ddce2bfca94,yes,other,United States,bachelor,Female,english,,other,3,s(t(t)),exp1,,,True,True,human,False
1749067958,707bc3280b29ff8c61e58ddce2bfca94,PennController,16,0,experiment,NULL,DropDown,answer,Selected,s,1749067332309.0,91,4,R,Extensional,Abstract,the friend of the child of the friend of Felicia,1749067202297,22,0_R_fcf5,2,707bc3280b29ff8c61e58ddce2bfca94,yes,other,United States,bachelor,Female,english,,other,4,y,exp1,,,False,False,human,False
1749067958,707bc3280b29ff8c61e58ddce2bfca94,PennController,15,0,experiment,NULL,DropDown,answer,Selected,h,1749067412406.0,186,4,L,Extensional,Abstract,Elizabeth's parent's friend's friend,1749067333395,22,0_L_ffp4,0,707bc3280b29ff8c61e58ddce2bfca94,yes,other,United States,bachelor,Female,english,,other,4,y,exp1,,,False,False,human,False
1749067958,707bc3280b29ff8c61e58ddce2bfca94,PennController,5,0,experiment,NULL,DropDown,answer,Selected,Dana,1749067438099.0,18,2,R,Extensional,English,the child of Felicia,1749067413485,22,0_R_c5,3,707bc3280b29ff8c61e58ddce2bfca94,yes,other,United States,bachelor,Female,english,,other,2,Dana,exp1,,,True,True,human,False
1749067958,707bc3280b29ff8c61e58ddce2bfca94,PennController,4,0,experiment,NULL,TextInput,answer,Final,s(y),1749067477958.0,14,2,R,Intensional,Abstract,the friend of Christina,1749067439134,22,0_R_f0,NULL,707bc3280b29ff8c61e58ddce2bfca94,yes,other,United States,bachelor,Female,english,,other,2,s(y),exp1,,,True,True,human,False
1749067958,707bc3280b29ff8c61e58ddce2bfca94,PennController,3,0,experiment,NULL,DropDown,answer,Selected,s,1749067488878.0,6,2,R,Extensional,Abstract,the child of Felicia,1749067477961,22,0_R_c5,2,707bc3280b29ff8c61e58ddce2bfca94,yes,other,United States,bachelor,Female,english,,other,2,s,exp1,,,True,True,human,False
1749067958,707bc3280b29ff8c61e58ddce2bfca94,PennController,11,0,experiment,NULL,DropDown,answer,Selected,Christina,1749067516326.0,148,3,L,Extensional,English,Elizabeth's enemy's friend,1749067489944,22,0_L_fe4,2,707bc3280b29ff8c61e58ddce2bfca94,yes,other,United States,bachelor,Female,english,,other,3,Christina,exp1,,,True,True,human,False
1749067958,707bc3280b29ff8c61e58ddce2bfca94,PennController,20,0,experiment,NULL,DropDown,answer,Selected,Christina,1749067572738.0,80,4,R,Extensional,English,the parent of the enemy of the child of Bryan,1749067517620,22,0_R_pec3,2,707bc3280b29ff8c61e58ddce2bfca94,yes,other,United States,bachelor,Female,english,,other,4,Christina,exp1,,,True,True,human,False
