Relation_Count,Branching,Approach,Representation,questionId,prompt_1,prompt_2,Question,Answer,options,question_universe,row_number,group
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ce2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Dana's enemy's child""?",Dana's enemy's child,child(enemy(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),137,11
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_pe5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Felicia's enemy's parent""?",Felicia's enemy's parent,parent(enemy(felicia)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),157,12
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ff1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Amber's friend's friend""?",Amber's friend's friend,friend(friend(amber)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),127,13
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_fp2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Dana's parent's friend""?",Dana's parent's friend,friend(parent(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),138,14
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ep2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Dana's parent's enemy""?",Dana's parent's enemy,enemy(parent(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),139,15
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_fe2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Dana's enemy's friend""?",Dana's enemy's friend,friend(enemy(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),135,16
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_pc5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Felicia's child's parent""?",Felicia's child's parent,parent(child(felicia)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),160,17
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_cf1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Amber's friend's child""?",Amber's friend's child,child(friend(amber)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),129,18
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ec0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Christina's child's enemy""?",Christina's child's enemy,enemy(child(christina)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),125,19
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_cp2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Dana's parent's child""?",Dana's parent's child,child(parent(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),140,20
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ee5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Felicia's enemy's enemy""?",Felicia's enemy's enemy,enemy(enemy(felicia)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),156,21
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_pe1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Amber's enemy's parent""?",Amber's enemy's parent,parent(enemy(amber)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),131,22
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_pc0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Christina's child's parent""?",Christina's child's parent,parent(child(christina)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),126,23
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ee2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Dana's enemy's enemy""?",Dana's enemy's enemy,enemy(enemy(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),136,24
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ff5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Felicia's friend's friend""?",Felicia's friend's friend,friend(friend(felicia)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),153,25
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_fe0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Christina's enemy's friend""?",Christina's enemy's friend,friend(enemy(christina)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),122,26
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ce0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Christina's enemy's child""?",Christina's enemy's child,child(enemy(christina)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),123,27
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ef1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Amber's friend's enemy""?",Amber's friend's enemy,enemy(friend(amber)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),128,28
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ef0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Christina's friend's enemy""?",Christina's friend's enemy,enemy(friend(christina)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),121,29
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_fe5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Felicia's enemy's friend""?",Felicia's enemy's friend,friend(enemy(felicia)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),155,30
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ff2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Dana's friend's friend""?",Dana's friend's friend,friend(friend(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),132,31
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_cf5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Felicia's friend's child""?",Felicia's friend's child,child(friend(felicia)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),154,32
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_cp4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Elizabeth's parent's child""?",Elizabeth's parent's child,child(parent(elizabeth)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),152,33
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ee1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Amber's enemy's enemy""?",Amber's enemy's enemy,enemy(enemy(amber)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),130,34
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_fc5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Felicia's child's friend""?",Felicia's child's friend,friend(child(felicia)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),158,35
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_pf4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Elizabeth's friend's parent""?",Elizabeth's friend's parent,parent(friend(elizabeth)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),147,36
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ef3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Bryan's friend's enemy""?",Bryan's friend's enemy,enemy(friend(bryan)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),142,37
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ef4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Elizabeth's friend's enemy""?",Elizabeth's friend's enemy,enemy(friend(elizabeth)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),146,38
3,L,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_L_ec3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""Amber's parent's enemy""?;;;;Here are the steps to arrive at the answer:;;1. Amber's parent = parent(amber);;2. Amber's parent's enemy = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""Bryan's child's enemy""?",Bryan's child's enemy,enemy(child(bryan)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,Christina's friend = friend(christina);;Amber's friend = friend(amber);;Dana's enemy = enemy(dana);;Bryan's enemy = enemy(bryan);;Elizabeth's parent = parent(elizabeth);;Felicia's child = child(felicia),144,39
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ff1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the friend of the friend of Amber""?",the friend of the friend of Amber,friend(friend(amber)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia),27,0
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_pf4,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the parent of the friend of Elizabeth""?",the parent of the friend of Elizabeth,parent(friend(elizabeth)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia),47,1
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_pc5,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the parent of the child of Felicia""?",the parent of the child of Felicia,parent(child(felicia)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia),60,2
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ec3,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the enemy of the child of Bryan""?",the enemy of the child of Bryan,enemy(child(bryan)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia),44,3
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ef2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the enemy of the friend of Dana""?",the enemy of the friend of Dana,enemy(friend(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia),33,4
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ep2,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the enemy of the parent of Dana""?",the enemy of the parent of Dana,enemy(parent(dana)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia),39,5
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_ec0,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the enemy of the child of Christina""?",the enemy of the child of Christina,enemy(child(christina)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia),25,6
3,R,SemanticApproach.INTENSIONAL,Representation.ENGLISH,0_R_pe1,English phrases can be translated into formulae. Use the following translations to answer the question.;;;;,";;;;Here is an example of how to get a formula for a phrase.;;What is the formula for ""the enemy of the parent of Amber""?;;;;Here are the steps to arrive at the answer:;;1. the parent of Amber = parent(amber);;2. the enemy of the parent of Amber = enemy(parent(amber));;;;So the answer is enemy(parent(amber));;;;What is the formula for ""the parent of the enemy of Amber""?",the parent of the enemy of Amber,parent(enemy(amber)),Amber;;Bryan;;Christina;;Dana;;Elizabeth;;Felicia,the friend of Christina = friend(christina);;the friend of Amber = friend(amber);;the enemy of Dana = enemy(dana);;the enemy of Bryan = enemy(bryan);;the parent of Elizabeth = parent(elizabeth);;the child of Felicia = child(felicia),31,7
